year,monday,total_moving_time,total_cycling_time,Run_distance,Ride_total_elevation_gain,Run_total_elevation_gain,total_moving_time_cum,total_cycling_time_cum,Run_distance_cum,Ride_total_elevation_gain_cum,Run_total_elevation_gain_cum
2019,11-18-2019,4.682777777777778,1.0061111111111112,105.47569200645565,0.0,106.9,434.0713888888889,167.01472222222222,6367.878301638897,7408.4,4239.8
2019,11-25-2019,3.9655555555555555,0.0,114.62990600805188,0.0,79.0,438.03694444444443,167.01472222222222,6482.508207646949,7408.4,4318.8
2019,12-02-2019,1.005,0.0,30.82840169582641,0.0,23.6,439.0419444444444,167.01472222222222,6513.336609342775,7408.4,4342.400000000001
2019,12-09-2019,12.451666666666664,0.0,136.25700160727115,0.0,272.90000000000003,451.49361111111114,167.01472222222222,6649.593610950046,7408.4,4615.3
2019,12-16-2019,6.717222222222223,0.0,157.86534191323935,0.0,489.4,458.2108333333333,167.01472222222222,6807.458952863286,7408.4,5104.7
2019,12-23-2019,6.509166666666666,0.0,189.1781194434634,0.0,773.6,464.72,167.01472222222222,6996.637072306749,7408.4,5878.3
2019,12-30-2019,6.078888888888889,0.4555555555555555,134.2067626482908,6.5,270.5,470.7988888888889,167.47027777777777,7130.84383495504,7414.9,6148.8
2020,01-06-2020,6.969166666666666,0.0,200.26657499251968,0.0,202.1,6.969166666666666,0.0,200.26657499251968,0.0,202.1
2020,01-13-2020,6.326666666666666,1.2025,127.69663727133164,0.0,103.7,13.295833333333333,1.2025,327.96321226385135,0.0,305.8
2020,01-20-2020,6.992777777777778,2.975277777777778,108.24658272242073,0.0,106.3,20.28861111111111,4.177777777777778,436.2097949862721,0.0,412.1
2020,01-27-2020,6.987222222222222,2.180833333333333,133.31466304756515,0.0,114.1,27.27583333333333,6.358611111111111,569.5244580338372,0.0,526.2
2020,02-03-2020,4.718611111111111,1.5205555555555557,88.91028310431533,0.0,66.19999999999999,31.994444444444444,7.879166666666666,658.4347411381525,0.0,592.4
2020,02-10-2020,7.137777777777778,2.7941666666666665,114.25785807127758,0.0,94.4,39.132222222222225,10.673333333333332,772.6925992094301,0.0,686.8
2020,02-17-2020,2.481111111111111,1.0116666666666667,43.69901782750239,0.0,32.9,41.61333333333333,11.684999999999999,816.3916170369325,0.0,719.6999999999999
2020,02-24-2020,1.4702777777777776,0.0,43.696367623021246,0.0,33.0,43.08361111111111,11.684999999999999,860.0879846599537,0.0,752.6999999999999
2020,03-02-2020,4.6194444444444445,0.0,134.74047305841415,0.0,94.7,47.70305555555555,11.684999999999999,994.8284577183679,0.0,847.4
2020,03-09-2020,4.169722222222222,1.021388888888889,88.31786047184073,0.0,67.5,51.87277777777778,12.706388888888888,1083.1463181902086,0.0,914.9
2020,03-16-2020,8.283888888888889,6.385833333333333,56.2375429515042,0.0,51.4,60.156666666666666,19.092222222222222,1139.3838611417127,0.0,966.3
2020,03-23-2020,11.384444444444444,8.900277777777777,74.3376241101031,0.0,52.1,71.5411111111111,27.9925,1213.721485251816,0.0,1018.4
2020,03-30-2020,8.520833333333334,4.520277777777778,116.80062733998216,0.0,53.9,80.06194444444445,32.51277777777778,1330.522112591798,0.0,1072.3
2020,04-06-2020,6.645277777777777,1.3583333333333334,151.35358564121486,0.0,86.2,86.70722222222223,33.87111111111111,1481.8756982330128,0.0,1158.5
2020,04-13-2020,5.3997222222222225,2.424166666666667,84.28934579863693,0.0,42.3,92.10694444444445,36.29527777777778,1566.1650440316498,0.0,1200.8
2020,04-20-2020,9.240555555555556,4.977777777777778,120.18065736284127,0.0,69.9,101.3475,41.27305555555556,1686.3457013944912,0.0,1270.7
2020,04-27-2020,6.546388888888889,0.0,185.5728220397081,0.0,188.8,107.8938888888889,41.27305555555556,1871.9185234341992,0.0,1459.5
2020,05-04-2020,8.650277777777777,1.7191666666666667,198.01532821673965,0.0,135.6,116.54416666666667,42.992222222222225,2069.933851650939,0.0,1595.1
2020,05-11-2020,6.857777777777778,0.0,184.70049704164933,0.0,72.7,123.40194444444444,42.992222222222225,2254.634348692588,0.0,1667.8
2020,05-18-2020,8.7,1.7061111111111111,122.03641208528316,534.0,953.9,132.10194444444443,44.69833333333334,2376.6707607778712,534.0,2621.7
2020,05-25-2020,9.6575,2.623055555555556,176.98575179707404,766.0,1210.5,141.75944444444445,47.32138888888889,2553.6565125749453,1300.0,3832.2
2020,06-01-2020,11.205277777777777,2.525833333333333,197.37316328477303,752.0,1418.0,152.9647222222222,49.84722222222222,2751.0296758597183,2052.0,5250.2
2020,06-08-2020,17.10361111111111,7.285833333333334,127.9771512225653,2246.0,956.9,170.06833333333333,57.13305555555556,2879.006827082284,4298.0,6207.099999999999
2020,06-15-2020,19.053611111111106,16.930277777777775,41.80779113738996,5972.0,265.4,189.12194444444444,74.06333333333333,2920.814618219674,10270.0,6472.5
2020,06-22-2020,6.818888888888889,4.073888888888889,60.46930792222251,947.0,88.5,195.94083333333333,78.13722222222222,2981.2839261418962,11217.0,6561.0
2020,06-29-2020,8.815,6.165555555555556,66.15664673873178,622.4,108.9,204.75583333333333,84.30277777777778,3047.4405728806278,11839.4,6669.9
2020,07-06-2020,10.387777777777778,4.568888888888889,122.39969396108144,493.0,253.3,215.1436111111111,88.87166666666667,3169.8402668417093,12332.4,6923.2
2020,07-13-2020,17.325833333333335,16.650555555555556,19.95135091961119,1712.0,23.0,232.46944444444443,105.52222222222223,3189.7916177613206,14044.4,6946.2
2020,07-20-2020,9.015833333333333,7.047499999999999,56.6095908882785,680.7,83.0,241.48527777777775,112.56972222222223,3246.401208649599,14725.1,7029.2
2020,07-27-2020,8.256666666666668,0.0,117.77284466079128,0.0,435.8,249.74194444444444,112.56972222222223,3364.1740533103903,14725.1,7465.0
2020,08-03-2020,8.869444444444444,5.598888888888888,87.92726110369851,1064.0,71.4,258.6113888888889,118.1686111111111,3452.101314414089,15789.1,7536.4
2020,08-10-2020,12.408333333333331,12.408333333333331,0.0,3213.0,0.0,271.0197222222222,130.57694444444445,3452.101314414089,19002.1,7536.4
2020,08-17-2020,9.480555555555554,7.598611111111111,6.2377659010520725,1776.9,2.6,280.50027777777774,138.17555555555555,3458.339080315141,20779.0,7539.0
2020,08-24-2020,7.477777777777778,6.1375,40.05274418523109,1243.0,49.6,287.97805555555556,144.31305555555556,3498.391824500372,22022.0,7588.599999999999
2020,08-31-2020,11.333055555555557,9.244166666666668,61.08680556632628,1797.0,116.5,299.3111111111111,153.5572222222222,3559.4786300666983,23819.0,7705.099999999999
2020,09-07-2020,8.190277777777778,5.745833333333334,72.66962618205525,739.0,92.4,307.50138888888887,159.30305555555555,3632.1482562487536,24558.0,7797.5
2020,09-14-2020,5.086944444444445,0.0,124.72514646233316,0.0,551.8000000000001,312.5883333333333,159.30305555555555,3756.873402711087,24558.0,8349.3
2020,09-21-2020,5.081111111111111,0.6391666666666667,71.4892658785357,0.0,184.9,317.6694444444444,159.94222222222223,3828.3626685896224,24558.0,8534.2
2020,09-28-2020,3.144444444444445,1.5805555555555555,15.518578132093172,0.0,27.5,320.81388888888887,161.52277777777778,3843.881246721716,24558.0,8561.7
2020,10-05-2020,4.829444444444444,3.093888888888889,46.26604666030347,0.0,41.5,325.6433333333333,164.61666666666667,3890.147293382019,24558.0,8603.2
2020,10-12-2020,6.353888888888887,2.100277777777777,98.31116998454002,0.0,90.0,331.9972222222222,166.71694444444444,3988.458463366559,24558.0,8693.2
2020,10-19-2020,4.839166666666666,2.129722222222222,72.78582745545873,0.0,96.6,336.8363888888889,168.84666666666666,4061.244290822018,24558.0,8789.8
2020,10-26-2020,5.604722222222222,1.7816666666666667,103.87150284783812,0.0,135.6,342.4411111111111,170.62833333333333,4165.115793669856,24558.0,8925.4
2020,11-02-2020,6.754722222222223,3.057777777777778,103.74490461839328,127.0,118.8,349.1958333333333,173.6861111111111,4268.860698288249,24685.0,9044.2
2020,11-09-2020,7.749444444444444,2.1038888888888887,111.6596383703524,391.0,162.1,356.9452777777778,175.79,4380.520336658602,25076.0,9206.3
2020,11-16-2020,8.21888888888889,2.522222222222222,132.0770175548765,0.0,169.8,365.16416666666663,178.31222222222223,4512.597354213478,25076.0,9376.1
2020,11-23-2020,8.885555555555555,1.6708333333333334,104.37096446158992,0.0,846.8,374.0497222222222,179.98305555555555,4616.968318675068,25076.0,10222.9
